Group,Province State,Country Region,iso2,iso3,Subregion,Population-2020,Latitude,Longitude,Location Geom,Continent,Continent Code,Region,Country,Daily Values,Last Week Values,This Week Values,Diff Values,Date,Values,Values per Mil
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,3/20/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,3/2/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,3/19/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,3/18/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,3/17/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,3/16/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,3/15/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,3/14/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,3/13/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,3/12/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,3/11/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,3/10/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,3/1/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/9/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/8/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/7/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/6/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/5/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/4/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/3/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/29/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/28/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/27/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/26/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/25/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/24/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/23/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/22/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/21/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/20/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/2/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/19/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/18/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/17/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/16/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/15/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/14/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/13/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/12/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/11/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/10/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,2/1/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,1/31/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,1/30/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,1/29/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,1/28/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,1/27/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,1/26/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,1/25/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,1/24/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,1/23/2020,0,0
Confirmed Cases,,Comoros,KM,COM,Eastern,"869,601",-11.652000000000001,43.3726,POINT(43.3726 -11.652000000000001),Africa,AF,Eastern Africa,Comoros,0,30.0,35.0,0.16666666666666666,1/22/2020,0,0
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,6/9/2020,728,131
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,6/8/2020,683,123
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,6/7/2020,683,123
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,6/6/2020,639,115
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,6/5/2020,635,115
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,6/4/2020,632,114
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,6/3/2020,618,111
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,6/2/2020,611,110
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,6/18/2020,883,160
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,6/17/2020,883,160
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,6/16/2020,883,160
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,6/15/2020,883,160
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,6/14/2020,779,141
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,6/13/2020,779,141
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,6/12/2020,745,135
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,6/11/2020,728,131
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,6/10/2020,728,131
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,6/1/2020,611,110
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/9/2020,274,49
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/8/2020,274,49
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/7/2020,264,47
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/6/2020,236,42
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/5/2020,236,42
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/4/2020,236,42
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/31/2020,571,103
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/30/2020,571,103
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/3/2020,229,41
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/29/2020,571,103
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/28/2020,571,103
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/27/2020,487,88
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/26/2020,487,88
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/25/2020,487,88
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/24/2020,487,88
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/23/2020,469,84
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/22/2020,469,84
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/21/2020,420,76
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/20/2020,420,76
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/2/2020,229,41
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/19/2020,414,75
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/18/2020,391,70
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/17/2020,391,70
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/16/2020,391,70
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/15/2020,391,70
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/14/2020,333,60
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/13/2020,333,60
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/12/2020,333,60
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/11/2020,287,52
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/10/2020,287,52
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,5/1/2020,220,39
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,4/9/2020,49,8
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,4/8/2020,49,8
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,4/7/2020,49,8
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,4/6/2020,45,8
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,4/5/2020,45,8
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,4/4/2020,41,7
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,4/30/2020,220,39
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,4/3/2020,41,7
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,4/29/2020,209,37
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,4/28/2020,207,37
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,4/27/2020,200,36
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,4/26/2020,200,36
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,4/25/2020,200,36
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,4/24/2020,186,33
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,4/23/2020,186,33
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,4/22/2020,186,33
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,4/21/2020,143,25
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,4/20/2020,143,25
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,4/2/2020,22,3
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,4/19/2020,143,25
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,4/18/2020,143,25
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,4/17/2020,117,21
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,4/16/2020,117,21
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,4/15/2020,74,13
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,4/14/2020,74,13
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,4/13/2020,70,12
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,4/12/2020,70,12
Confirmed Cases,,Congo,CG,COG,Central,"5,518,087",-4.0383,21.7587,POINT(21.7587 -4.0383),Africa,AF,Central Africa,Congo,0,96.0,155.0,0.6145833333333334,4/11/2020,60,10
