Group,Province State,Country Region,iso2,iso3,Subregion,Population-2020,Latitude,Longitude,Location Geom,Continent,Continent Code,Region,Country,Daily Values,Last Week Values,This Week Values,Diff Values,Date,Values,Values per Mil
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,4/1/2020,32,1
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/9/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/8/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/7/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/6/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/5/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/4/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/31/2020,31,1
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/30/2020,23,1
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/3/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/29/2020,21,1
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/28/2020,12,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/27/2020,5,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/26/2020,5,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/25/2020,5,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/24/2020,5,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/23/2020,5,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/22/2020,5,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/21/2020,5,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/20/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/2/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/19/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/18/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/17/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/16/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/15/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/14/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/13/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/12/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/11/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/10/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,3/1/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/9/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/8/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/7/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/6/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/5/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/4/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/3/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/29/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/28/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/27/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/26/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/25/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/24/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/23/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/22/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/21/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/20/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/2/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/19/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/18/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/17/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/16/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/15/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/14/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/13/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/12/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/11/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/10/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,2/1/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,1/31/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,1/30/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,1/29/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,1/28/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,1/27/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,1/26/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,1/25/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,1/24/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,1/23/2020,0,0
Recovered Cases,,Burkina Faso,BF,BFA,Western,"20,903,273",12.2383,-1.5616,POINT(-1.5616 12.2383),Africa,AF,Western Africa,Burkina Faso,0,719,753,0.04728789986091794,1/22/2020,0,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,6/4/2020,33,2
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,6/3/2020,33,2
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,6/2/2020,33,2
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,6/1/2020,33,2
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/9/2020,7,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/8/2020,7,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/7/2020,7,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/6/2020,7,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/5/2020,7,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/4/2020,7,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/31/2020,33,2
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/30/2020,20,1
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/3/2020,7,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/29/2020,20,1
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/28/2020,20,1
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/27/2020,20,1
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/26/2020,20,1
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/25/2020,20,1
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/24/2020,20,1
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/23/2020,20,1
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/22/2020,20,1
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/21/2020,20,1
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/20/2020,20,1
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/2/2020,7,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/19/2020,20,1
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/18/2020,20,1
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/17/2020,11,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/16/2020,11,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/15/2020,11,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/14/2020,11,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/13/2020,11,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/12/2020,11,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/11/2020,7,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/10/2020,7,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,5/1/2020,4,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/9/2020,0,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/8/2020,0,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/7/2020,0,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/6/2020,0,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/5/2020,0,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/4/2020,0,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/30/2020,4,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/3/2020,0,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/29/2020,4,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/28/2020,4,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/27/2020,4,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/26/2020,4,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/25/2020,4,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/24/2020,4,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/23/2020,4,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/22/2020,4,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/21/2020,4,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/20/2020,4,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/2/2020,0,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/19/2020,4,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/18/2020,4,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/17/2020,0,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/16/2020,0,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/15/2020,0,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/14/2020,0,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/13/2020,0,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/12/2020,0,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/11/2020,0,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/10/2020,0,0
Recovered Cases,,Burundi,BI,BDI,Central,"11,890,784",-3.3731,29.9189,POINT(29.9189 -3.3731),Africa,AF,Central Africa,Burundi,0,20,33,0.65,4/1/2020,0,0
